source,target,length,voltage_kV,capacity_MW,reactance
2329,2326,28.46949390056825,138,2703.2006061396787,5.979729867794213e-05
2330,2405,57.11694090078447,230,4961.116400758652,4.318861315749299e-05
2331,2392,32.623791558063814,138,1473.4929569878511,6.852298163844531e-05
2332,2294,50.55218533514449,230,5618.829342224891,3.822471480918299e-05
2332,2373,27.12290052256206,138,1496.5603450184437,5.6968915191266664e-05
2332,2389,56.213335324174636,230,5386.506855622314,4.2505357523005396e-05
2294,2382,53.691366165618334,230,6345.508808995291,4.059838651464525e-05
2333,2381,26.98991137362441,138,2963.1933715058785,5.6689584905743345e-05
2334,2287,65.13586961848434,230,6444.144798561039,4.925207532588608e-05
2287,2387,68.92927136203092,230,6918.143570641273,5.212043203178142e-05
2335,2349,29.245037836311624,138,1508.3269458377379,6.142625044383874e-05
2335,2371,34.09225709428174,138,2172.5700379687405,7.160734529359743e-05
2336,2338,25.771629736378664,138,1978.1857903317227,5.413070728077854e-05
2336,2367,39.43338096949321,138,2743.399764674208,8.282583694495528e-05
2336,2374,25.202761387365914,138,2154.4309488753647,5.2935856726246404e-05
2341,2289,17.6615347741837,138,1972.4060664129042,3.709627131733606e-05
2341,2382,21.899284228369197,138,2030.915465104295,4.5997236354482664e-05
2289,2382,26.91340757058088,138,2443.384150430941,5.652889638853367e-05
2343,2344,183.56667650052825,345,14559.57301425927,6.169012442781877e-05
2345,2346,23.51327684711341,138,2431.833994390047,4.938726495928043e-05
2346,2218,72.84245919702616,230,6978.595501532559,5.507936423215589e-05
2218,2347,67.21344711830952,230,5997.061381674302,5.0823022395697186e-05
2348,2293,28.891601459810197,138,1939.6322806775277,6.068389300527241e-05
2293,2367,32.70780994368467,138,1495.2340125110402,6.869945377795563e-05
2349,2350,38.975151842508666,138,1446.0472050013668,8.186337291012112e-05
2349,2406,28.285660441520417,138,1775.2867110826548,5.9411175050452457e-05
2351,2364,121.7441547631565,345,15271.562680725448,4.0913809624249193e-05
2352,2388,24.873747695291012,138,1704.2653923400753,5.22447966714787e-05
2354,2372,18.23067750509027,138,1723.678087672452,3.82916981833444e-05
2355,2387,69.83310202645818,230,6032.666602718709,5.2803857864996734e-05
2355,2411,81.60472706094967,230,7569.824982426651,6.17048975886198e-05
2355,4634,38.65832134421257,138,2661.7036043527496,8.119790242430701e-05
2357,2215,84.01208357509172,230,7140.8651070398855,6.352520497171397e-05
2357,2337,42.65695234676056,138,1616.7864147422079,8.959662328662163e-05
2215,2411,80.65312332412243,230,7246.821272595478,6.098534844924192e-05
2337,2404,43.99591544353407,138,2975.7466819117653,9.240898013764768e-05
2358,2371,27.10640303669962,138,1415.8694308813951,5.6934263887207774e-05
2360,2362,30.67740341892219,138,2247.0758402448355,6.443478978979666e-05
2361,2279,109.41092675116363,230,5666.405739920038,8.273037939596494e-05
2279,2414,108.6574210976355,230,7431.221666635174,8.216062086777733e-05
2362,2363,32.18465502029343,138,2798.638449194733,6.760061966035167e-05
2363,2340,25.614143305316613,138,2108.0778472526245,5.379992292652093e-05
2363,2342,53.84270618220078,230,5221.920942770213,4.0712821309792656e-05
2363,2364,110.17577659795924,230,4147.75481252359,8.330871576405237e-05
2363,2365,116.6523117653195,230,5211.8278297890765,8.820590681687676e-05
2340,2401,24.060937750688367,138,1959.4609332429154,5.053757141501443e-05
2342,4035,54.03799518976255,230,5099.770712639367,4.086048785615316e-05
2365,4859,116.48165822345292,230,6226.219082277516,8.807686822189258e-05
2368,2369,82.55159638852847,230,4455.234292681253,6.242086683442607e-05
2368,2377,18.669448337347866,138,1654.1036927466484,3.921329203391696e-05
2368,2389,52.33356592556062,230,5773.040895550511,3.957169446167155e-05
2370,2216,74.8103084707675,230,4662.731751866814,5.656734099868998e-05
2216,2387,78.03774217723964,230,5367.651687359459,5.900774455745909e-05
2372,2301,30.259046107572694,138,2474.6126853803644,6.355607247967379e-05
2373,2397,33.00528221106585,138,2486.205388779668,6.932426425344644e-05
2374,2375,46.14285795904057,138,1704.165261213154,9.691841621306568e-05
2374,2378,40.31671596173726,138,1726.7754061561996,8.468119294630804e-05
2376,2356,32.05590356464314,138,2101.7454765788875,6.733019022189276e-05
2376,2403,20.292213621869912,138,2010.853405966125,4.2621746737806996e-05
2356,2402,22.743735518357592,138,1678.2391579878708,4.777092106355302e-05
2378,2379,25.14450704755214,138,1877.51400937147,5.2813499364738786e-05
2378,2386,39.49837707574463,138,2284.9252149062995,8.296235470645794e-05
2380,2388,28.53257315858491,138,2205.516784147892,5.992979029318401e-05
2381,2382,48.251729650301584,138,2350.0496027558206,0.00010134788836442257
2382,2206,21.042016958138863,138,2929.0708886880857,4.419663297235636e-05
2382,2353,41.284065160912846,138,1833.7362995691406,8.671301231025592e-05
2382,2383,30.112447320206318,138,1771.518020339536,6.324815652217248e-05
2382,2384,47.206072560112524,138,2991.9855673671145,9.915159117856023e-05
2382,2385,46.68323272564791,138,2774.1642888343245,9.805341887344657e-05
2382,2395,37.48487737848443,138,2804.640487027841,7.87332018031599e-05
2382,2398,50.93733106535235,230,4197.547740442671,3.851594031406606e-05
2382,2419,33.09347428029013,138,1976.838718209327,6.950950279414016e-05
2353,2388,37.89630438136407,138,1767.3181818495095,7.95973626997775e-05
2384,2418,41.07691097208378,138,1961.6184805009618,8.627790584348621e-05
2385,2418,41.62435826954806,138,2572.9831752662185,8.742776364114275e-05
2386,2408,28.276030644991536,138,2120.5621886156646,5.9390948634722816e-05
2387,4660,81.05227283195934,230,5240.253769040023,6.128716282189743e-05
2388,2339,27.16456572188299,138,2796.208496482064,5.705642873741439e-05
2339,2419,29.567650385693348,138,2036.8479460387173,6.210386554440947e-05
2390,2395,29.83888080470158,138,1799.6595594162907,6.267355766582983e-05
2392,2393,21.39915942277404,138,2989.386595664103,4.494677467501374e-05
2392,2394,21.371677024316355,138,1938.2676797912857,4.4889050670691774e-05
2392,2405,67.42928720109983,230,4991.965089493661,5.0986228507447884e-05
2393,2394,29.36582189333019,138,2834.172418391773,6.167994516557485e-05
2394,2391,26.293303963412527,138,2595.2795806166027,5.5226431345121875e-05
2396,2214,64.3434224095308,230,4748.137205289786,4.865287138716885e-05
2396,4849,51.81728164906578,230,4763.513409467822,3.918130937547507e-05
2214,4897,63.59102103566035,230,4039.9397263433893,4.808394785305131e-05
2397,2398,48.70938432240848,138,2075.988041423372,0.00010230914581476261
2397,2399,30.533114822906736,138,2133.498510278865,6.41317261560738e-05
2397,2400,30.74467112054549,138,2713.8196484070213,6.457607880811907e-05
2409,2410,22.027317922547937,138,1726.8216940640486,4.626615820741007e-05
2409,4552,117.78955135908106,230,7730.431684212061,8.906582333389873e-05
2409,4632,40.159298814871256,138,2928.9288374778903,8.435055411651178e-05
2409,4649,73.41928381304339,230,5078.743896586655,5.5515526512698226e-05
2409,4749,53.54601152389586,230,6932.262521313916,4.0488477522794604e-05
2409,4753,47.8816782046922,138,2034.272478507335,0.00010057063265005713
2412,2209,53.42936430695504,230,7271.112434435885,4.040027546839701e-05
2209,4743,46.84362373951967,138,1911.9240894288566,9.839030401075335e-05
2413,2414,61.2557404031019,230,5040.571928610693,4.6318140191381405e-05
2414,4695,54.64229451064908,230,5934.597577675611,4.1317424960793264e-05
2415,2416,28.580198101641233,138,2628.9606073017308,6.002982167956571e-05
2421,2422,23.34340095127528,138,2102.4161393059403,4.903045778465717e-05
2425,2424,25.682526075300707,138,1998.5067480470275,5.3943554033397835e-05
2425,2459,23.4242897899169,138,1833.825989154061,4.920035662658454e-05
2425,2519,32.612248934811284,138,1619.5141101246058,6.849873752323311e-05
2426,490,69.92850188937913,230,6534.366921127174,5.2875993867205404e-05
2426,2485,66.23758412667085,230,6571.815774135494,5.008512977442031e-05
2426,2655,56.81876939403475,230,5652.393813947328,4.296315266089585e-05
490,2542,96.3135723621183,230,4551.291729435133,7.282689781634655e-05
490,2543,117.8824596758148,230,6675.418687119969,8.913607536923616e-05
490,2548,64.98281238700737,230,6016.10451487384,4.91363420695708e-05
490,2680,59.57654985586948,230,4470.563368604815,4.504843089290699e-05
490,2799,72.5888050924886,230,6387.6787898568555,5.488756528732598e-05
490,2832,63.63360408769253,230,6252.727405072324,4.8116146758179615e-05
490,2834,48.94373835254618,138,1568.0377173555753,0.00010280138280307955
490,2835,54.47650352391661,230,4857.834520807151,4.119206315608062e-05
490,2836,36.95650855944322,138,2114.45494884699,7.762341642395131e-05
490,2949,31.899998630677093,138,1845.8740488081557,6.7002727642674e-05
2432,2431,36.77658490432331,138,2343.929055920112,7.724550494501849e-05
2432,2590,46.785853905412495,138,2080.292365149717,9.82689643045841e-05
2431,2816,28.620118142399377,138,2575.754175992361,6.0113669696280987e-05
2436,2434,116.67323579034311,230,7319.105727435913,8.822172838589272e-05
2436,2586,91.34738012423836,230,4451.783028165569,6.907174300509517e-05
2436,2672,63.59759866314217,230,7249.990550886821,4.808892148441753e-05
2434,2471,49.202758508020665,138,2153.9882623562753,0.00010334542849825807
2434,2524,103.52274896029616,230,7777.226650570443,7.827807104748293e-05
2434,2588,132.26165652144428,345,16778.863440581827,4.4448361779943465e-05
2434,2619,55.761799893336466,230,4151.4492765367795,4.216393186641699e-05
2434,2623,43.22636839312433,138,2277.960224847286,9.079262422416369e-05
2434,2624,39.93366330934835,138,1815.1754441725966,8.387662950923828e-05
2434,2662,50.06044266858714,230,7507.97919129919,3.7852886705926006e-05
2434,2668,20.66507518778967,138,2329.841645110896,4.34049048262753e-05
2434,2698,26.83759469174538,138,2906.5255625109244,5.6369659087892e-05
2434,2701,99.02374228820584,230,4446.351978893374,7.487617564325583e-05
2434,2702,113.20947340987902,230,4245.420053524562,8.560262639688396e-05
2439,2437,28.361452071798052,138,1414.703391758671,5.957036772064283e-05
2439,2438,21.750911890962172,138,2832.796749080537,4.568559523411505e-05
2439,2449,83.1964512739336,230,5356.189964716418,6.290846977235055e-05
2439,2529,78.27578611171397,230,6126.877494093076,5.918773997105027e-05
2439,2596,114.57587510049792,230,4349.885982124886,8.663582238222906e-05
2439,2631,60.877595676912215,230,6362.751412478936,4.60322084513514e-05
2439,2633,44.90458320581209,138,2331.316796510186,9.431754506576788e-05
2439,2639,44.48536368599899,138,2546.850771967209,9.34370167737849e-05
2439,2682,24.670087282942482,138,2657.5915100580464,5.1817028529599834e-05
2439,2683,19.999114312558895,138,2473.31286878637,4.200612121940537e-05
2439,2885,107.77134824094577,230,6317.039719004315,8.149062248842781e-05
2439,2991,53.91094733263829,230,5036.92651749409,4.076442142354502e-05
2443,2441,35.28261526072012,138,2256.637205724652,7.410757248628464e-05
2443,2442,25.439329565985023,138,2120.7573922851525,5.343274430998744e-05
2443,2521,109.38239286782535,230,6844.032939934126,8.270880368077533e-05
2443,2616,96.98401269124156,230,7986.252697617703,7.333384702551347e-05
2443,2627,33.22191134150023,138,2258.410491564492,6.977927187880746e-05
2447,2457,59.53927468994892,230,7563.173438441332,4.5020245512248714e-05
2447,2793,31.10772825121911,138,1431.901786568543,6.533864366985741e-05
2447,2814,20.61076838227293,138,1404.7714830657383,4.329083886215696e-05
2447,2967,55.36308766690132,230,7398.842604887184,4.1862448141324254e-05
2449,2687,65.4861740904139,230,5283.079254147747,4.951695583396136e-05
2449,3189,68.77531377697231,230,6406.013080831319,5.200401797880704e-05
2451,2450,26.998285001186623,138,1640.1718038411518,5.670717286533633e-05
2450,2576,69.8323476289119,230,4773.396316838322,5.2803287432069495e-05
2450,2717,57.17958717973579,230,6849.37534916703,4.3235982744601736e-05
2450,2719,34.81807971066327,138,2734.5691817875077,7.313186244625765e-05
2450,3043,28.867573009383705,138,2537.013565773261,6.063342367020312e-05
2454,2453,28.775466495812005,138,2431.276267981228,6.0439963234219704e-05
2454,2560,50.779127248939595,230,4297.046092216575,3.839631550014336e-05
2454,2586,70.52939735575019,230,4933.212483803481,5.3330357168809224e-05
2454,2697,63.08310569908233,230,6864.495070796118,4.769989088777493e-05
2457,2458,116.47422243511652,230,6818.442099875719,8.807124569763065e-05
2457,2793,31.268614924791645,138,2806.620559822611,6.567656989034161e-05
2457,2930,27.599513775182754,138,1904.4368793599297,5.7969993226596834e-05
2457,3004,78.0983505387976,230,6322.611263595571,5.905357318623638e-05
2457,3011,62.64309763637883,230,7546.291439333419,4.7367181577602145e-05
2458,2456,72.8169100255298,230,6868.858975418839,5.506004538792423e-05
2458,2459,87.35379986709958,230,6027.105494336845,6.605202258381821e-05
2458,2487,58.46283079576634,230,4870.039240795073,4.4206299278462266e-05
2458,2525,62.2068584462019,230,7995.467570577721,4.703732207652318e-05
2458,2593,121.77112250097761,345,17100.443613423362,4.0922872506104637e-05
2458,2617,125.1987849347628,345,17573.283487704288,4.207478594741031e-05
2458,2677,58.05205387754079,230,4762.197326289756,4.389569291307433e-05
2458,2703,80.22105089919604,230,7992.644040332867,6.0658639621320265e-05
2456,2617,88.83122291606091,230,7638.155844203279,6.716916666620863e-05
2456,2709,89.46140497983754,230,4231.632611031468,6.764567484297735e-05
2459,2558,69.4021010564969,230,6300.519727462747,5.2477959210961744e-05
2459,2591,53.54276329904271,230,4998.664025191491,4.048602139814194e-05
2459,2593,53.30425454555007,230,7531.977396920739,4.0305674514593635e-05
2459,2599,13.3701085372409,138,2395.7873224069617,2.8082563615292797e-05
2461,2460,27.072316560628806,138,2877.4541212158138,5.686266868437052e-05
2461,2586,68.29957258464358,230,4472.350775665374,5.164428928895546e-05
2461,2590,58.85512601231344,230,4544.227190175603,4.450293082216518e-05
2463,2462,29.675793091375,138,1638.9097901347097,6.233100838348036e-05
2463,2654,37.46893149609283,138,2380.2321678957974,7.869970908652138e-05
2463,2991,51.0784851698815,230,5609.734183956813,3.8622673096318723e-05
2471,2470,32.858045854635044,138,2068.184462423753,6.901500914647142e-05
2471,2966,35.6247512300985,138,1495.1754150662796,7.482619456017328e-05
2475,2474,121.03445955012354,345,11237.760455184802,4.067530671711776e-05
2475,2503,105.23977689787166,230,4039.9033486660446,7.95763908490523e-05
2475,2519,68.5239287849566,230,6448.666717316729,5.1813934809040906e-05
2475,2558,125.20813411105888,345,11975.954005526854,4.207792786761063e-05
2475,2591,53.452752152982725,230,5216.189426133691,4.041796004006256e-05
2474,2476,70.27768479564145,230,7069.223967830658,5.3140026310503936e-05
2474,2477,68.7135751330304,230,7905.170828840447,5.195733469416288e-05
2474,2483,47.37563348310776,138,1877.5952873712831,9.950773678451535e-05
2474,2552,25.040708634513532,138,2958.8945213585953,5.2595481273920456e-05
2474,2559,87.49935344828603,230,6167.537458151345,6.616208200248471e-05
2474,2642,35.49653546965537,138,2173.8124562773064,7.455689029543241e-05
2476,2473,66.9484515788341,230,5772.5940586172555,5.0622647696660944e-05
2476,3217,35.173410799183294,138,2900.149531538309,7.38781995361968e-05
2473,2477,63.09761799996255,230,6477.703360117316,4.7710864272183405e-05
2473,2645,89.46146163242027,230,4109.764526185158,6.764571768046902e-05
2477,3218,34.31371717841856,138,2284.882758542629,7.20724998496504e-05
2480,2479,40.058188346304426,138,1916.1819980436405,8.413818178177782e-05
2480,2482,22.617996026991463,138,1914.890492645253,4.750681795209297e-05
2480,2591,45.45824443377678,138,1594.8747875887536,9.548045459730472e-05
2479,2481,27.929684876319303,138,2782.3329250207153,5.866348430228797e-05
2479,2555,27.201609123568385,138,2019.7861403057425,5.713423466407978e-05
2483,2559,64.66401270512242,230,4734.745654797017,4.8895283708977256e-05
2483,3219,54.60172333439486,230,5191.353412047887,4.128674732279385e-05
2485,2496,70.84666952683801,230,5931.557626520398,5.357026051178678e-05
2485,2548,68.6188311251314,230,5744.3657348884435,5.1885694612575726e-05
2485,2561,99.68499608886636,230,7428.207585285836,7.537617851710123e-05
2485,2741,24.104361777392068,138,2809.5199602619386,5.062877920057145e-05
2485,2743,85.33004301779357,230,4614.947035281656,6.452177165806697e-05
2485,2764,72.98919265764349,230,6124.517544853406,5.519031580918222e-05
2485,2958,39.86334779785687,138,2489.0989606791304,8.372893887388545e-05
2486,2464,66.8615224661987,230,6218.725024482887,5.055691679863797e-05
2486,2528,151.12472266525094,345,17740.355354343195,5.0787556451250055e-05
